table	categories	attribute(s)	effect_size	missing
vectors1940	good vs. bad	atheist	-0.3137524825175374	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	atheist	-0.33694937725008484	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	atheist	-0.434152279757233	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	atheist	-0.25050590668585876	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	atheist	-0.2533658071747675	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	atheist	-0.3496089797219591	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	cancer	-0.8957352391503989	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	cancer	-0.9942743054181182	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	cancer	-1.083653655967844	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	cancer	-1.1657686484288146	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	cancer	-1.1983336220154097	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	cancer	-1.2794016410819298	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	cancer	-1.1545435080108188	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	cancer	-1.1974481487525723	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	cancer	-1.2020162951887097	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	cancer	-1.1763688954448324	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	cancer	-1.1362126514670354	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	cancer	-1.1001948924425022	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	cancer	-1.274222412593026	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	cancer	-1.25988233941941	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	cancer	-1.1232511772415341	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	cancer	-1.155055054451421	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	cancer	-1.1950904640798428	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	cancer	-1.094278865049295	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	cancer	-1.0098163292840014	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	cancer	-1.2766404354043828	['chemo', 'cancerpatient', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	depressed	-0.7557944343507136	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	depressed	-0.7295451826998692	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	depressed	-0.8413129206844758	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	depressed	-0.9197990345958762	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	depressed	-0.8613867623926763	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	depressed	-0.9079021588309041	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	depressed	-1.051172834574996	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	depressed	-1.0561370934651348	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	depressed	-1.0788195580329496	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	depressed	-1.072279902726618	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	depressed	-1.0010547137841799	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	depressed	-1.017720030978347	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	depressed	-1.036113558136019	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	depressed	-1.0353210731048696	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	depressed	-0.9998812322680023	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	depressed	-1.0060173572384579	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	depressed	-1.0786595011465445	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	depressed	-1.0955758320427433	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	depressed	-1.0271713884724916	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	depressed	-1.075668736071309	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	diabetic	-0.7425578021685146	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	diabetic	-0.9745427040203198	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	diabetic	-0.9553825865533391	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	diabetic	-1.0904690115296254	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	diabetic	-1.0765472728556054	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	diabetic	-1.0657871161328911	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	diabetic	-1.15672369539387	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	diabetic	-1.1425248574141875	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	diabetic	-1.2338041324005484	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	diabetic	-1.2963871396637574	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	diabetic	-1.2562314579667584	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	diabetic	-1.1830442551062808	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	diabetic	-1.259831240625649	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	diabetic	-1.2801920573123498	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	diabetic	-1.1606552102576053	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	diabetic	-1.2014532240808786	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	diabetic	-1.169116416208158	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	diabetic	-1.1050483661035317	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	diabetic	-1.155187156428382	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	diabetic	-1.1956845215524246	['hyperglycemic', 'hyperglycaemia', 'polyphagia', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	divorced	-0.518206202535307	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	divorced	-0.6742086755340034	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	divorced	-0.5009804848425519	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	divorced	-0.9311283182686526	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	divorced	-0.8362956852306171	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	divorced	-0.7409937303763723	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	divorced	-0.44430047853049903	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	divorced	-0.6092494512962262	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	divorced	-0.5148597888870092	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	divorced	-0.3329397889227051	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	divorced	-0.3982880948961636	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	divorced	-0.4768685083139695	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	divorced	-0.3686973000514938	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	divorced	-0.5473021197124747	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	divorced	-0.4919949494338364	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	divorced	-0.35007482009459684	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	divorced	-0.38793911356851274	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	divorced	-0.48675786222484607	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	divorced	-0.4758835335923286	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	divorced	-0.6616468434825991	['prenup', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	immigrant	0.514152239057195	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	immigrant	0.4579143828834562	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	immigrant	0.5159591586729565	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	immigrant	0.3795686983488162	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	immigrant	0.6340042044910987	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	immigrant	0.13303724731212202	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	immigrant	0.2410995086750047	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	immigrant	0.11264033517942222	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	immigrant	0.07698834662820457	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	immigrant	0.21473468485080988	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	immigrant	0.04805877670104478	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	immigrant	0.0647294031336924	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	immigrant	0.2352144534180515	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	immigrant	0.3105118528071374	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	immigrant	0.046215315048276265	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	immigrant	0.29125460744568354	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	immigrant	-0.08888190990307783	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	immigrant	0.09784268631029916	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	immigrant	-0.13778517524508452	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	immigrant	-0.2851626184752553	['expat', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	christian	0.5669790390541475	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	christian	0.4412856526799381	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	christian	0.5602490154758994	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	christian	0.6181744836429635	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	christian	0.7346718821834	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	christian	0.6324014108878444	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	christian	0.6326089382656944	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	christian	0.7650892774064878	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	christian	0.5434990187461625	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	christian	0.5186424544501861	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	christian	0.7053210220978131	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	christian	0.5584447133536727	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	christian	0.5441140048933216	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	christian	0.6343004063711902	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	christian	0.5557856200257869	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	christian	0.4919117269180555	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	christian	0.43240389586797556	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	christian	0.6694796892628433	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	christian	0.5523189854462374	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	christian	0.4881243993702629	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	abortion	-0.8943717779484123	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	abortion	-0.87547531592295	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	abortion	-1.0711132955038574	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	abortion	-1.0470875353315068	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	abortion	-1.179728804734711	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	abortion	-1.1777556575130175	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	abortion	-1.0932580104118994	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	abortion	-1.3115591179118335	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	abortion	-1.2538819883777956	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	abortion	-1.1883940687658414	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	abortion	-1.1122087603458617	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	abortion	-1.0501307194408571	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	abortion	-1.2303456229661098	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	abortion	-1.153145369491476	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	abortion	-1.1842272646666803	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	abortion	-1.2601014093782128	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	abortion	-1.1595335172764571	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	abortion	-1.1107614522138753	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	abortion	-1.120300241430779	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	abortion	-1.2457514922884318	['misbirth', 'abortionist', 'prorights', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	attack	-0.9141466953234206	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	attack	-1.0133472414744775	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	attack	-1.1629559254946507	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	attack	-1.1736396733468222	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	attack	-1.1613918818602238	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	attack	-1.2537378045669862	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	attack	-1.1957801108901904	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	attack	-1.1060372934580056	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	attack	-1.0392716248273821	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	attack	-1.1346081571187525	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	attack	-1.0228369681851914	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	attack	-1.0585704350475673	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	attack	-1.1862062642717743	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	attack	-1.2033621550240141	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	attack	-1.1268049701053895	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	attack	-1.1642616169844728	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	attack	-1.0572717391407929	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	attack	-0.9991034178508468	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	attack	-0.9278418142563001	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	attack	-1.0955838030440284	['heartattack', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	infertile	-0.36809806362966696	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	infertile	-0.5124701381889073	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	infertile	-0.12459718642752354	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	infertile	-0.7458599203625047	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	infertile	-0.3967326610741312	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	infertile	-0.6218999009783205	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	infertile	-0.6014925936682152	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	infertile	-0.9385632763479033	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	infertile	-0.9720857117806833	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	infertile	-0.9681348225480634	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	infertile	-0.6601731914920087	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	infertile	-0.5893372642143864	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	infertile	-0.6683253470506769	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	infertile	-0.6355559753676088	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	infertile	-0.39614090269612245	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	infertile	-0.7613013756037025	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	infertile	-0.5880258169554271	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	infertile	-0.7205128143460287	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	infertile	-0.6687622194249325	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	infertile	-0.7737742320378652	['infecund', 'unbearing', 'childfree', 'antinatalism', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	transgender	0.022658513880525512	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	transgender	-0.4662060030824082	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	transgender	-0.1917049157963941	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	transgender	-0.3059945284528289	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	transgender	-0.3138318084157588	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	transgender	0.2066481553055604	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	transgender	-0.36343489626151854	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	transgender	0.04576138433763566	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	transgender	0.017530775718593433	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	transgender	0.41071354402328936	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	transgender	0.24265653105575732	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	transgender	-0.049161836133801005	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
