table	categories	attribute(s)	effect_size	missing
vectors1940	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'euphoric', 'yucky']
vectors1950	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'euphoric', 'yucky']
vectors1960	good vs. bad	asexual	0.563389656235039	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'euphoric', 'yucky']
vectors1970	good vs. bad	asexual	0.0	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'euphoric', 'yucky']
vectors1980	good vs. bad	asexual	0.1303309836613643	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'euphoric', 'yucky']
vectors1990	good vs. bad	asexual	-0.1164321672681012	['asexual', 'asexual', 'nonsexual', 'asexuality', 'asexy', 'sexfree', 'agamous', 'euphoric', 'yucky']
vectors1800	good vs. bad	atheist	0.0	['nonconforming', 'euphoric', 'yucky']
vectors1810	good vs. bad	atheist	0.0	['nonconforming', 'euphoric', 'yucky']
vectors1820	good vs. bad	atheist	0.0	['nonconforming', 'euphoric', 'yucky']
vectors1830	good vs. bad	atheist	0.0	['nonconforming', 'euphoric', 'yucky']
vectors1840	good vs. bad	atheist	0.0	['nonconforming', 'euphoric', 'yucky']
vectors1850	good vs. bad	atheist	-0.14282634017752288	['nonconforming', 'euphoric', 'yucky']
vectors1860	good vs. bad	atheist	0.03217749530342975	['nonconforming', 'euphoric', 'yucky']
vectors1870	good vs. bad	atheist	0.06730073091159113	['nonconforming', 'euphoric', 'yucky']
vectors1880	good vs. bad	atheist	0.07445874052703337	['nonconforming', 'euphoric', 'yucky']
vectors1890	good vs. bad	atheist	-0.09541929518300364	['nonconforming', 'euphoric', 'yucky']
vectors1900	good vs. bad	atheist	-0.2139010677528558	['nonconforming', 'euphoric', 'yucky']
vectors1910	good vs. bad	atheist	0.23400473303323707	['nonconforming', 'euphoric', 'yucky']
vectors1920	good vs. bad	atheist	0.4059393807458449	['nonconforming', 'euphoric', 'yucky']
vectors1930	good vs. bad	atheist	0.05926028428067702	['nonconforming', 'euphoric', 'yucky']
vectors1940	good vs. bad	atheist	0.0894619408020218	['nonconforming', 'euphoric', 'yucky']
vectors1950	good vs. bad	atheist	0.020340274325186418	['nonconforming', 'euphoric', 'yucky']
vectors1960	good vs. bad	atheist	0.07224892616959937	['nonconforming', 'euphoric', 'yucky']
vectors1970	good vs. bad	atheist	0.12399358663129083	['nonconforming', 'euphoric', 'yucky']
vectors1980	good vs. bad	atheist	-0.058518374414089865	['nonconforming', 'euphoric', 'yucky']
vectors1990	good vs. bad	atheist	0.014939522814091628	['nonconforming', 'euphoric', 'yucky']
vectors1800	good vs. bad	cancer	0.0	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1810	good vs. bad	cancer	0.0	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1820	good vs. bad	cancer	0.1989626309568628	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1830	good vs. bad	cancer	0.2732545862637889	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1840	good vs. bad	cancer	0.18926462646451797	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1850	good vs. bad	cancer	-0.09266693536392202	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1860	good vs. bad	cancer	-0.17378128700870407	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1870	good vs. bad	cancer	-0.11131928535132604	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1880	good vs. bad	cancer	-0.34498298462020305	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1890	good vs. bad	cancer	-0.2743632543966154	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1900	good vs. bad	cancer	-0.25962303508880735	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1910	good vs. bad	cancer	-0.45866643702487486	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1920	good vs. bad	cancer	-0.48357831365240067	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1930	good vs. bad	cancer	-0.5707208072597819	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1940	good vs. bad	cancer	-0.2957793854379701	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1950	good vs. bad	cancer	-0.6469324156173765	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1960	good vs. bad	cancer	-0.9449048081585917	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1970	good vs. bad	cancer	-0.961056081658702	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1980	good vs. bad	cancer	-0.9675443825884444	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1990	good vs. bad	cancer	-1.1604388941750696	['chemo', 'chemotherapy', 'carcinoma', 'carcinogen', 'biopsy', 'prostate', 'ovarian', 'pancreatic', 'thyroid', 'cancerous', 'cancerpatient', 'euphoric', 'yucky']
vectors1800	good vs. bad	depressed	0.0	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1810	good vs. bad	depressed	0.48512412470390404	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1820	good vs. bad	depressed	0.5799857771422127	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1830	good vs. bad	depressed	0.3562580124947883	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1840	good vs. bad	depressed	0.006840753275742652	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1850	good vs. bad	depressed	-0.29345884460214244	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1860	good vs. bad	depressed	-0.220563806498001	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1870	good vs. bad	depressed	-0.2535813649756675	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1880	good vs. bad	depressed	-0.4476154808641108	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1890	good vs. bad	depressed	-0.5115483875564544	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1900	good vs. bad	depressed	-0.5804999778122667	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1910	good vs. bad	depressed	-0.35460830081365025	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1920	good vs. bad	depressed	-0.4601266542486988	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1930	good vs. bad	depressed	-0.5067002590633666	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1940	good vs. bad	depressed	-0.4798562682293335	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1950	good vs. bad	depressed	-0.6399694531272273	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1960	good vs. bad	depressed	-0.6596461850392265	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1970	good vs. bad	depressed	-0.5837755429619602	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1980	good vs. bad	depressed	-0.7395309003667877	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1990	good vs. bad	depressed	-0.9532063058282338	['serotonin', 'bipolar', 'ptsd', 'euphoric', 'yucky']
vectors1800	good vs. bad	diabetic	0.23132637818488205	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1810	good vs. bad	diabetic	0.253597078964053	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1820	good vs. bad	diabetic	0.3261051459127728	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1830	good vs. bad	diabetic	0.26338800490888775	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1840	good vs. bad	diabetic	0.11189991889393516	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1850	good vs. bad	diabetic	-0.3169443303190147	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1860	good vs. bad	diabetic	-0.377777572556609	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1870	good vs. bad	diabetic	-0.39028078124090787	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1880	good vs. bad	diabetic	-0.6059645231672594	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1890	good vs. bad	diabetic	-0.6194108092190732	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1900	good vs. bad	diabetic	-0.6528741989483564	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1910	good vs. bad	diabetic	-0.44701310591047616	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1920	good vs. bad	diabetic	-0.6665802017966034	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1930	good vs. bad	diabetic	-0.6716738808106506	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1940	good vs. bad	diabetic	-0.6469476802608031	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1950	good vs. bad	diabetic	-0.7834778429096857	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1960	good vs. bad	diabetic	-0.7898241813440737	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1970	good vs. bad	diabetic	-0.8780242307630367	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1980	good vs. bad	diabetic	-0.9930919025634316	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1990	good vs. bad	diabetic	-0.9912377174592604	['hyperglycemic', 'insulin', 'anemia', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'euphoric', 'yucky']
vectors1800	good vs. bad	divorced	0.0	['prenup', 'euphoric', 'yucky']
vectors1810	good vs. bad	divorced	0.0	['prenup', 'euphoric', 'yucky']
vectors1820	good vs. bad	divorced	-0.27239899971034287	['prenup', 'euphoric', 'yucky']
vectors1830	good vs. bad	divorced	0.2526253600080237	['prenup', 'euphoric', 'yucky']
vectors1840	good vs. bad	divorced	0.37664619867671706	['prenup', 'euphoric', 'yucky']
vectors1850	good vs. bad	divorced	-0.00042568811491825473	['prenup', 'euphoric', 'yucky']
vectors1860	good vs. bad	divorced	-0.002020665437946824	['prenup', 'euphoric', 'yucky']
vectors1870	good vs. bad	divorced	0.28057838836774	['prenup', 'euphoric', 'yucky']
vectors1880	good vs. bad	divorced	0.12635831221566918	['prenup', 'euphoric', 'yucky']
vectors1890	good vs. bad	divorced	0.13306142704872306	['prenup', 'euphoric', 'yucky']
vectors1900	good vs. bad	divorced	-0.08549163724981643	['prenup', 'euphoric', 'yucky']
vectors1910	good vs. bad	divorced	0.05446145924036633	['prenup', 'euphoric', 'yucky']
vectors1920	good vs. bad	divorced	0.26241159712258905	['prenup', 'euphoric', 'yucky']
vectors1930	good vs. bad	divorced	-0.2698192272190833	['prenup', 'euphoric', 'yucky']
vectors1940	good vs. bad	divorced	-0.2793308785745722	['prenup', 'euphoric', 'yucky']
vectors1950	good vs. bad	divorced	-0.0667714838096698	['prenup', 'euphoric', 'yucky']
vectors1960	good vs. bad	divorced	-0.060304594542673784	['prenup', 'euphoric', 'yucky']
vectors1970	good vs. bad	divorced	-0.0941724994195308	['prenup', 'euphoric', 'yucky']
vectors1980	good vs. bad	divorced	-0.413658734394783	['prenup', 'euphoric', 'yucky']
vectors1990	good vs. bad	divorced	-0.4505628060159863	['prenup', 'euphoric', 'yucky']
vectors1800	good vs. bad	immigrant	0.0	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1810	good vs. bad	immigrant	0.0	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1820	good vs. bad	immigrant	0.0	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1830	good vs. bad	immigrant	0.11481310669065552	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1840	good vs. bad	immigrant	-0.105510966025788	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1850	good vs. bad	immigrant	-0.22734917114617934	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1860	good vs. bad	immigrant	-0.24481944731405358	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1870	good vs. bad	immigrant	0.01440397882781781	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1880	good vs. bad	immigrant	0.31379760437329723	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1890	good vs. bad	immigrant	-0.3548598068274989	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1900	good vs. bad	immigrant	-0.09801863397775762	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1910	good vs. bad	immigrant	-0.029466641762098542	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1920	good vs. bad	immigrant	-0.3969031309940091	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1930	good vs. bad	immigrant	0.0389683034483475	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1940	good vs. bad	immigrant	-0.14590569150448196	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1950	good vs. bad	immigrant	-0.6164348109391892	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1960	good vs. bad	immigrant	-0.27636155968140014	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1970	good vs. bad	immigrant	0.15073048560334	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1980	good vs. bad	immigrant	0.04482793528686999	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1990	good vs. bad	immigrant	-0.15714051727088238	['expat', 'naturalize', 'euphoric', 'yucky']
vectors1800	good vs. bad	christian	-0.2770004253350959	['fundamentalist', 'euphoric', 'yucky']
vectors1810	good vs. bad	christian	-0.35043902436373237	['fundamentalist', 'euphoric', 'yucky']
vectors1820	good vs. bad	christian	-0.4519242072051493	['fundamentalist', 'euphoric', 'yucky']
vectors1830	good vs. bad	christian	0.338803337977488	['fundamentalist', 'euphoric', 'yucky']
vectors1840	good vs. bad	christian	0.4087027089484472	['fundamentalist', 'euphoric', 'yucky']
vectors1850	good vs. bad	christian	0.30458600455347096	['fundamentalist', 'euphoric', 'yucky']
vectors1860	good vs. bad	christian	0.4863445749037893	['fundamentalist', 'euphoric', 'yucky']
vectors1870	good vs. bad	christian	0.4010400620891501	['fundamentalist', 'euphoric', 'yucky']
vectors1880	good vs. bad	christian	0.4505321746302496	['fundamentalist', 'euphoric', 'yucky']
vectors1890	good vs. bad	christian	0.42583129304436357	['fundamentalist', 'euphoric', 'yucky']
vectors1900	good vs. bad	christian	0.5202412070405287	['fundamentalist', 'euphoric', 'yucky']
vectors1910	good vs. bad	christian	0.4707405394439697	['fundamentalist', 'euphoric', 'yucky']
vectors1920	good vs. bad	christian	0.45560285041254606	['fundamentalist', 'euphoric', 'yucky']
vectors1930	good vs. bad	christian	0.3688865266249895	['fundamentalist', 'euphoric', 'yucky']
vectors1940	good vs. bad	christian	0.2920834584413459	['fundamentalist', 'euphoric', 'yucky']
vectors1950	good vs. bad	christian	0.4577875317107727	['fundamentalist', 'euphoric', 'yucky']
vectors1960	good vs. bad	christian	0.43416080030259846	['fundamentalist', 'euphoric', 'yucky']
vectors1970	good vs. bad	christian	0.553969208690374	['fundamentalist', 'euphoric', 'yucky']
vectors1980	good vs. bad	christian	0.4350291791610913	['fundamentalist', 'euphoric', 'yucky']
vectors1990	good vs. bad	christian	0.20252081839506453	['fundamentalist', 'euphoric', 'yucky']
vectors1800	good vs. bad	abortion	0.0	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1810	good vs. bad	abortion	-0.03467564527360148	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1820	good vs. bad	abortion	0.5176932861541611	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1830	good vs. bad	abortion	0.21823086036340247	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1840	good vs. bad	abortion	-0.24141057823376844	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1850	good vs. bad	abortion	-0.4746674235453513	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1860	good vs. bad	abortion	-0.4129739561269911	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1870	good vs. bad	abortion	-0.49177994634114786	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1880	good vs. bad	abortion	-0.46823267534172763	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1890	good vs. bad	abortion	-0.28801172627135924	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1900	good vs. bad	abortion	-0.4023583582260468	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1910	good vs. bad	abortion	-0.5869743836570525	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1920	good vs. bad	abortion	-0.5178714098959618	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1930	good vs. bad	abortion	-0.5393102268539703	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1940	good vs. bad	abortion	-0.36230137756138864	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1950	good vs. bad	abortion	-0.6156031545441006	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1960	good vs. bad	abortion	-0.5394413370078954	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1970	good vs. bad	abortion	-0.23895912246314296	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1980	good vs. bad	abortion	-0.639186472712013	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1990	good vs. bad	abortion	-0.8184262572631648	['misbirth', 'abortionist', 'prorights', 'euphoric', 'yucky']
vectors1800	good vs. bad	attack	0.3082058280314387	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1810	good vs. bad	attack	-0.35967279903913574	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1820	good vs. bad	attack	-0.37353841195701176	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1830	good vs. bad	attack	0.03322740340902277	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1840	good vs. bad	attack	-0.0514985607656013	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1850	good vs. bad	attack	-0.4516652279044447	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1860	good vs. bad	attack	-0.42780419773641926	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1870	good vs. bad	attack	-0.4438965282548387	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1880	good vs. bad	attack	-0.5208772920412977	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1890	good vs. bad	attack	-0.5330394479338767	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1900	good vs. bad	attack	-0.6231191726402179	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1910	good vs. bad	attack	-0.46423190617089005	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1920	good vs. bad	attack	-0.8201191760954017	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1930	good vs. bad	attack	-0.8178690088368037	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1940	good vs. bad	attack	-0.7712637979383167	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1950	good vs. bad	attack	-0.7354993774952904	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1960	good vs. bad	attack	-0.7410011683441509	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1970	good vs. bad	attack	-0.8167343872512518	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1980	good vs. bad	attack	-0.8220407645986905	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1990	good vs. bad	attack	-1.05214948612266	['heartattack', 'hypertension', 'vascular', 'cardiovascular', 'euphoric', 'yucky']
vectors1800	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1810	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1820	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1830	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1840	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1850	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1860	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1870	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1880	good vs. bad	infertile	0.0	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1890	good vs. bad	infertile	0.02829530896837236	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1900	good vs. bad	infertile	-0.2828357933662956	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1910	good vs. bad	infertile	-0.14433306585275177	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1920	good vs. bad	infertile	-0.15278619342346136	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
