table	categories	attribute(s)	effect_size	missing
vectors1940	good vs. bad	depressed	-0.17772752456385751	['ptsd', 'yucky', 'unthankful']
vectors1950	good vs. bad	depressed	-0.08138225572315626	['ptsd', 'yucky', 'unthankful']
vectors1960	good vs. bad	depressed	0.005774517591164311	['ptsd', 'yucky', 'unthankful']
vectors1970	good vs. bad	depressed	-0.030765362195882096	['ptsd', 'yucky', 'unthankful']
vectors1980	good vs. bad	depressed	-0.0954027913919067	['ptsd', 'yucky', 'unthankful']
vectors1990	good vs. bad	depressed	-0.13306544381519214	['ptsd', 'yucky', 'unthankful']
vectors2000	good vs. bad	depressed	0.07335426081766423	['ptsd', 'yucky', 'unthankful']
vectors1810	good vs. bad	diabetic	0.1481146549151218	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1820	good vs. bad	diabetic	-0.0188197012314775	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1830	good vs. bad	diabetic	-0.4582661506874592	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1840	good vs. bad	diabetic	-0.5309723974123212	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1850	good vs. bad	diabetic	-0.7927512091822791	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1860	good vs. bad	diabetic	-0.5981375664473535	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1870	good vs. bad	diabetic	-0.6490212160382937	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1880	good vs. bad	diabetic	-0.7966129787950411	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1890	good vs. bad	diabetic	-0.6860373373302067	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1900	good vs. bad	diabetic	-0.5858846666310586	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1910	good vs. bad	diabetic	-0.634019252540442	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1920	good vs. bad	diabetic	-0.4464032276833359	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1930	good vs. bad	diabetic	-0.32152136050793545	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1940	good vs. bad	diabetic	-0.22528367873578614	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1950	good vs. bad	diabetic	-0.3023108803428267	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1960	good vs. bad	diabetic	-0.022894146065839737	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1970	good vs. bad	diabetic	-0.06994842637966324	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1980	good vs. bad	diabetic	-0.13971605006623222	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1990	good vs. bad	diabetic	-0.040119599605863754	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors2000	good vs. bad	diabetic	0.09786742601505273	['hyperglycemic', 'anaemia', 'hyperglycemia', 'hyperglycaemia', 'polyphagia', 'polydipsia', 'yucky', 'unthankful']
vectors1810	good vs. bad	divorced	0.33656107778139865	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1820	good vs. bad	divorced	0.09415396849455297	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1830	good vs. bad	divorced	-0.4508290294677809	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1840	good vs. bad	divorced	-0.5550453018006063	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1850	good vs. bad	divorced	-0.7408186768722176	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1860	good vs. bad	divorced	-0.5526320452973674	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1870	good vs. bad	divorced	-0.5391937280752204	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1880	good vs. bad	divorced	-0.6499241486253908	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1890	good vs. bad	divorced	-0.46223816252030936	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1900	good vs. bad	divorced	-0.45049049178104256	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1910	good vs. bad	divorced	-0.3480879204207151	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1920	good vs. bad	divorced	-0.26313614277861214	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1930	good vs. bad	divorced	-0.043180709022394924	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1940	good vs. bad	divorced	-0.010912162591862192	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1950	good vs. bad	divorced	0.059247140151283684	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1960	good vs. bad	divorced	0.34419218690443415	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1970	good vs. bad	divorced	0.29716427638785076	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1980	good vs. bad	divorced	0.19825426367851534	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1990	good vs. bad	divorced	0.22529840515878014	['estrange', 'prenup', 'yucky', 'unthankful']
vectors2000	good vs. bad	divorced	0.43876246497907834	['estrange', 'prenup', 'yucky', 'unthankful']
vectors1810	good vs. bad	immigrant	0.0	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1820	good vs. bad	immigrant	0.0269989649653313	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1830	good vs. bad	immigrant	-0.44573586830968437	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1840	good vs. bad	immigrant	-0.2719914414902809	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1850	good vs. bad	immigrant	-0.5176593091815528	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1860	good vs. bad	immigrant	-0.3739323515995249	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1870	good vs. bad	immigrant	-0.38893038357920945	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1880	good vs. bad	immigrant	-0.5838227390272386	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1890	good vs. bad	immigrant	-0.38132258027140586	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1900	good vs. bad	immigrant	-0.41729679091564725	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1910	good vs. bad	immigrant	-0.3012817090501377	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1920	good vs. bad	immigrant	-0.2185531219785462	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1930	good vs. bad	immigrant	-0.08534227080451241	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1940	good vs. bad	immigrant	-0.05211757183783152	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1950	good vs. bad	immigrant	0.046105211735299384	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1960	good vs. bad	immigrant	0.1521825899583293	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1970	good vs. bad	immigrant	0.20178726302328595	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1980	good vs. bad	immigrant	0.12804121756055656	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1990	good vs. bad	immigrant	0.20815410315578345	['expat', 'naturalize', 'yucky', 'unthankful']
vectors2000	good vs. bad	immigrant	0.32209989871052247	['expat', 'naturalize', 'yucky', 'unthankful']
vectors1810	good vs. bad	christian	0.23103991968925355	['yucky', 'unthankful']
vectors1820	good vs. bad	christian	0.397543725888194	['yucky', 'unthankful']
vectors1830	good vs. bad	christian	-0.046609784408829485	['yucky', 'unthankful']
vectors1840	good vs. bad	christian	-0.151321415443501	['yucky', 'unthankful']
vectors1850	good vs. bad	christian	-0.24000833402500849	['yucky', 'unthankful']
vectors1860	good vs. bad	christian	0.0171752577295345	['yucky', 'unthankful']
vectors1870	good vs. bad	christian	-0.15576512134453344	['yucky', 'unthankful']
vectors1880	good vs. bad	christian	-0.346747008075269	['yucky', 'unthankful']
vectors1890	good vs. bad	christian	-0.2147173175744381	['yucky', 'unthankful']
vectors1900	good vs. bad	christian	-0.1726534000785882	['yucky', 'unthankful']
vectors1910	good vs. bad	christian	-0.07359386898023039	['yucky', 'unthankful']
vectors1920	good vs. bad	christian	-0.08900021249463652	['yucky', 'unthankful']
vectors1930	good vs. bad	christian	0.0032564678073773983	['yucky', 'unthankful']
vectors1940	good vs. bad	christian	0.04995321050458747	['yucky', 'unthankful']
vectors1950	good vs. bad	christian	0.13292152005908148	['yucky', 'unthankful']
vectors1960	good vs. bad	christian	0.2596503893236796	['yucky', 'unthankful']
vectors1970	good vs. bad	christian	0.2660199210102645	['yucky', 'unthankful']
vectors1980	good vs. bad	christian	0.2106321270840662	['yucky', 'unthankful']
vectors1990	good vs. bad	christian	0.256719989196476	['yucky', 'unthankful']
vectors2000	good vs. bad	christian	0.536246031382687	['yucky', 'unthankful']
vectors1810	good vs. bad	abortion	0.0	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1820	good vs. bad	abortion	-0.24134467855380132	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1830	good vs. bad	abortion	-0.7820252968781575	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1840	good vs. bad	abortion	-0.7243896394831792	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1850	good vs. bad	abortion	-1.0378165153518706	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1860	good vs. bad	abortion	-0.8562515857604552	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1870	good vs. bad	abortion	-0.7221919583021179	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1880	good vs. bad	abortion	-0.8000962554647574	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1890	good vs. bad	abortion	-0.7685263247025632	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1900	good vs. bad	abortion	-0.7941074214810065	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1910	good vs. bad	abortion	-0.7323708729579904	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1920	good vs. bad	abortion	-0.5844155111657433	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1930	good vs. bad	abortion	-0.44494279198194475	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1940	good vs. bad	abortion	-0.273170514175311	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1950	good vs. bad	abortion	-0.2014971130399418	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1960	good vs. bad	abortion	-0.006328689324923537	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1970	good vs. bad	abortion	-0.0760100791795524	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1980	good vs. bad	abortion	-0.20460700200720958	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1990	good vs. bad	abortion	-0.10874368225680647	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors2000	good vs. bad	abortion	-0.0017900639924025258	['misbirth', 'abortionist', 'prorights', 'yucky', 'unthankful']
vectors1810	good vs. bad	attack	0.6527857403561622	['heartattack', 'yucky', 'unthankful']
vectors1820	good vs. bad	attack	0.07976767427639135	['heartattack', 'yucky', 'unthankful']
vectors1830	good vs. bad	attack	-0.6223755392225108	['heartattack', 'yucky', 'unthankful']
vectors1840	good vs. bad	attack	-0.6564211453924859	['heartattack', 'yucky', 'unthankful']
vectors1850	good vs. bad	attack	-0.8652059610520634	['heartattack', 'yucky', 'unthankful']
vectors1860	good vs. bad	attack	-0.6361759923885244	['heartattack', 'yucky', 'unthankful']
vectors1870	good vs. bad	attack	-0.7004768189608536	['heartattack', 'yucky', 'unthankful']
vectors1880	good vs. bad	attack	-0.8513538625911341	['heartattack', 'yucky', 'unthankful']
vectors1890	good vs. bad	attack	-0.7497123374801393	['heartattack', 'yucky', 'unthankful']
vectors1900	good vs. bad	attack	-0.6400143379791053	['heartattack', 'yucky', 'unthankful']
vectors1910	good vs. bad	attack	-0.5604921458906604	['heartattack', 'yucky', 'unthankful']
vectors1920	good vs. bad	attack	-0.5348729709481335	['heartattack', 'yucky', 'unthankful']
vectors1930	good vs. bad	attack	-0.3837666176462396	['heartattack', 'yucky', 'unthankful']
vectors1940	good vs. bad	attack	-0.30318520584639	['heartattack', 'yucky', 'unthankful']
vectors1950	good vs. bad	attack	-0.30814672519819775	['heartattack', 'yucky', 'unthankful']
vectors1960	good vs. bad	attack	-0.2097502923560221	['heartattack', 'yucky', 'unthankful']
vectors1970	good vs. bad	attack	-0.34357627533431556	['heartattack', 'yucky', 'unthankful']
vectors1980	good vs. bad	attack	-0.3459143178299013	['heartattack', 'yucky', 'unthankful']
vectors1990	good vs. bad	attack	-0.21848915980601571	['heartattack', 'yucky', 'unthankful']
vectors2000	good vs. bad	attack	-0.23587401565308477	['heartattack', 'yucky', 'unthankful']
vectors1810	good vs. bad	infertile	0.0	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1820	good vs. bad	infertile	0.0885132081605451	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1830	good vs. bad	infertile	-0.3428298914116973	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1840	good vs. bad	infertile	-0.3732178941236753	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1850	good vs. bad	infertile	-0.5094735949609095	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1860	good vs. bad	infertile	-0.41825200424419084	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1870	good vs. bad	infertile	-0.29054089575221115	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1880	good vs. bad	infertile	-0.49742056451226024	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1890	good vs. bad	infertile	-0.3366952112425546	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1900	good vs. bad	infertile	-0.3782860960685974	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1910	good vs. bad	infertile	-0.34441358785600756	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1920	good vs. bad	infertile	-0.267660621875648	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1930	good vs. bad	infertile	-0.06423960876487565	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1940	good vs. bad	infertile	0.012835647865181132	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1950	good vs. bad	infertile	0.10456154232978766	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1960	good vs. bad	infertile	0.1489023840936257	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1970	good vs. bad	infertile	0.25491088547778723	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1980	good vs. bad	infertile	0.18495247514949217	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1990	good vs. bad	infertile	0.28508032193616223	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors2000	good vs. bad	infertile	0.49899307254303016	['infertile', 'infertile', 'unfertile', 'infecund', 'unbearing', 'childfree', 'antinatalism', 'yucky', 'unthankful']
vectors1810	good vs. bad	transgender	0.0	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1820	good vs. bad	transgender	0.0	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1830	good vs. bad	transgender	-0.37589492140976655	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1840	good vs. bad	transgender	-0.4202113657077046	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1850	good vs. bad	transgender	-0.5514796847154634	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1860	good vs. bad	transgender	-0.41654792164435683	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1870	good vs. bad	transgender	-0.37585184590315834	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1880	good vs. bad	transgender	-0.4540183611964381	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1890	good vs. bad	transgender	-0.4818682305298315	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1900	good vs. bad	transgender	-0.3861788594803126	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1910	good vs. bad	transgender	-0.30961281803063834	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1920	good vs. bad	transgender	-0.20059671933198234	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1930	good vs. bad	transgender	-0.08527990469522484	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1940	good vs. bad	transgender	-0.033402764000989564	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1950	good vs. bad	transgender	0.10470531814398783	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1960	good vs. bad	transgender	0.13630119411957195	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1970	good vs. bad	transgender	0.16239370708152256	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1980	good vs. bad	transgender	0.08037132276257675	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1990	good vs. bad	transgender	0.21189204858392935	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors2000	good vs. bad	transgender	0.01059360295293008	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'transsexual', 'dysphoria', 'twospirit', 'hijra', 'yucky', 'unthankful']
vectors1810	good vs. bad	jewish	0.2576713939691905	['bethelem', 'yucky', 'unthankful']
vectors1820	good vs. bad	jewish	0.2666736482747711	['bethelem', 'yucky', 'unthankful']
vectors1830	good vs. bad	jewish	-0.203299028214128	['bethelem', 'yucky', 'unthankful']
vectors1840	good vs. bad	jewish	-0.33049976859241925	['bethelem', 'yucky', 'unthankful']
vectors1850	good vs. bad	jewish	-0.4189294375881659	['bethelem', 'yucky', 'unthankful']
vectors1860	good vs. bad	jewish	-0.2846959040820212	['bethelem', 'yucky', 'unthankful']
vectors1870	good vs. bad	jewish	-0.3213572248850482	['bethelem', 'yucky', 'unthankful']
vectors1880	good vs. bad	jewish	-0.4417361326821816	['bethelem', 'yucky', 'unthankful']
vectors1890	good vs. bad	jewish	-0.3632561061792718	['bethelem', 'yucky', 'unthankful']
vectors1900	good vs. bad	jewish	-0.2990007860603716	['bethelem', 'yucky', 'unthankful']
vectors1910	good vs. bad	jewish	-0.16723093686734727	['bethelem', 'yucky', 'unthankful']
vectors1920	good vs. bad	jewish	-0.1733878954616715	['bethelem', 'yucky', 'unthankful']
vectors1930	good vs. bad	jewish	-0.0990276545509155	['bethelem', 'yucky', 'unthankful']
vectors1940	good vs. bad	jewish	-0.052120857377329896	['bethelem', 'yucky', 'unthankful']
vectors1950	good vs. bad	jewish	0.027459154787204273	['bethelem', 'yucky', 'unthankful']
vectors1960	good vs. bad	jewish	0.11184919148311145	['bethelem', 'yucky', 'unthankful']
vectors1970	good vs. bad	jewish	0.1997679232173853	['bethelem', 'yucky', 'unthankful']
vectors1980	good vs. bad	jewish	0.14027660773774103	['bethelem', 'yucky', 'unthankful']
vectors1990	good vs. bad	jewish	0.16551930124687725	['bethelem', 'yucky', 'unthankful']
vectors2000	good vs. bad	jewish	0.4573449371057123	['bethelem', 'yucky', 'unthankful']
vectors1810	good vs. bad	homosexual	0.2573246673737174	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1820	good vs. bad	homosexual	0.7029580048819923	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1830	good vs. bad	homosexual	0.2575426033479873	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1840	good vs. bad	homosexual	0.31536383875920726	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1850	good vs. bad	homosexual	0.20074915419073894	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1860	good vs. bad	homosexual	0.04587173638529757	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1870	good vs. bad	homosexual	0.3486436610991947	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1880	good vs. bad	homosexual	0.01816659039088084	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1890	good vs. bad	homosexual	0.505460165552026	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
